chr	start	stop	extra
1	156054782	156058506	"gene_id ""LAMTOR2""; transcript_id """"; db_xref ""GeneID:28956""; db_xref ""HGNC:HGNC:29796""; db_xref ""MIM:610389""; description ""late endosomal/lysosomal adaptor, MAPK and MTOR activator 2""; gbkey ""Gene""; gene ""LAMTOR2""; gene_biotype ""protein_coding""; gene_synonym ""ENDAP""; gene_synonym ""HSPC003""; gene_synonym ""MAPBPIP""; gene_synonym ""MAPKSP1AP""; gene_synonym ""p14""; gene_synonym ""Ragulator2""; gene_synonym ""ROBLD3""; "
1	156061160	156070504	"gene_id ""RAB25""; transcript_id """"; db_xref ""GeneID:57111""; db_xref ""HGNC:HGNC:18238""; db_xref ""MIM:612942""; description ""RAB25, member RAS oncogene family""; gbkey ""Gene""; gene ""RAB25""; gene_biotype ""protein_coding""; gene_synonym ""CATX-8""; gene_synonym ""RAB11C""; "
1	156072013	156082465	"gene_id ""MEX3A""; transcript_id """"; db_xref ""GeneID:92312""; db_xref ""HGNC:HGNC:33482""; db_xref ""MIM:611007""; description ""mex-3 RNA binding family member A""; gbkey ""Gene""; gene ""MEX3A""; gene_biotype ""protein_coding""; gene_synonym ""MEX-3A""; gene_synonym ""RKHD4""; gene_synonym ""RNF162""; "
1	156212988	156243332	"gene_id ""PMF1-BGLAP""; transcript_id """"; db_xref ""GeneID:100527963""; db_xref ""HGNC:HGNC:42953""; description ""PMF1-BGLAP readthrough""; gbkey ""Gene""; gene ""PMF1-BGLAP""; gene_biotype ""protein_coding""; gene_synonym ""PMF-1""; gene_synonym ""PMF1""; "
1	156213007	156240042	"gene_id ""PMF1""; transcript_id """"; db_xref ""GeneID:11243""; db_xref ""HGNC:HGNC:9112""; db_xref ""MIM:609176""; description ""polyamine modulated factor 1""; gbkey ""Gene""; gene ""PMF1""; gene_biotype ""protein_coding""; "
1	156242184	156243317	"gene_id ""BGLAP""; transcript_id """"; db_xref ""GeneID:632""; db_xref ""HGNC:HGNC:1043""; db_xref ""MIM:112260""; description ""bone gamma-carboxyglutamate protein""; gbkey ""Gene""; gene ""BGLAP""; gene_biotype ""protein_coding""; gene_synonym ""BGP""; gene_synonym ""OC""; gene_synonym ""OCN""; "
1	156243320	156248056	"gene_id ""PAQR6""; transcript_id """"; db_xref ""GeneID:79957""; db_xref ""HGNC:HGNC:30132""; db_xref ""MIM:614579""; description ""progestin and adipoQ receptor family member 6""; gbkey ""Gene""; gene ""PAQR6""; gene_biotype ""protein_coding""; gene_synonym ""PRdelta""; "
1	156249224	156291516	"gene_id ""SMG5""; transcript_id """"; db_xref ""GeneID:23381""; db_xref ""HGNC:HGNC:24644""; db_xref ""MIM:610962""; description ""SMG5 nonsense mediated mRNA decay factor""; gbkey ""Gene""; gene ""SMG5""; gene_biotype ""protein_coding""; gene_synonym ""EST1B""; gene_synonym ""LPTS-RP1""; gene_synonym ""LPTSRP1""; gene_synonym ""SMG-5""; "
1	156282932	156292443	"gene_id ""TMEM79""; transcript_id """"; db_xref ""GeneID:84283""; db_xref ""HGNC:HGNC:28196""; db_xref ""MIM:615531""; description ""transmembrane protein 79""; gbkey ""Gene""; gene ""TMEM79""; gene_biotype ""protein_coding""; gene_synonym ""MATT""; "
1	156298624	156299307	"gene_id ""VHLL""; transcript_id """"; db_xref ""GeneID:391104""; db_xref ""HGNC:HGNC:30666""; db_xref ""MIM:619650""; description ""VHL like""; gbkey ""Gene""; gene ""VHLL""; gene_biotype ""protein_coding""; gene_synonym ""VHLP""; gene_synonym ""VLP""; "
1	156308968	156338292	"gene_id ""CCT3""; transcript_id """"; db_xref ""GeneID:7203""; db_xref ""HGNC:HGNC:1616""; db_xref ""MIM:600114""; description ""chaperonin containing TCP1 subunit 3""; gbkey ""Gene""; gene ""CCT3""; gene_biotype ""protein_coding""; gene_synonym ""CCT-gamma""; gene_synonym ""CCTG""; gene_synonym ""PIG48""; gene_synonym ""TCP-1-gamma""; gene_synonym ""TRIC5""; "
1	156337314	156346995	"gene_id ""TSACC""; transcript_id """"; db_xref ""GeneID:128229""; db_xref ""HGNC:HGNC:30636""; db_xref ""MIM:619679""; description ""TSSK6 activating cochaperone""; gbkey ""Gene""; gene ""TSACC""; gene_biotype ""protein_coding""; gene_synonym ""C1orf182""; gene_synonym ""SIP""; gene_synonym ""SSTK-IP""; "
1	156591776	156594299	"gene_id ""NAXE""; transcript_id """"; db_xref ""GeneID:128240""; db_xref ""HGNC:HGNC:18453""; db_xref ""MIM:608862""; description ""NAD(P)HX epimerase""; gbkey ""Gene""; gene ""NAXE""; gene_biotype ""protein_coding""; gene_synonym ""AIBP""; gene_synonym ""APOA1BP""; gene_synonym ""PEBEL""; gene_synonym ""YJEFN1""; "
1	156668763	156677407	"gene_id ""NES""; transcript_id """"; db_xref ""GeneID:10763""; db_xref ""HGNC:HGNC:7756""; db_xref ""MIM:600915""; description ""nestin""; gbkey ""Gene""; gene ""NES""; gene_biotype ""protein_coding""; gene_synonym ""Nbla00170""; "
1	156699606	156705784	"gene_id ""CRABP2""; transcript_id """"; db_xref ""GeneID:1382""; db_xref ""HGNC:HGNC:2339""; db_xref ""MIM:180231""; description ""cellular retinoic acid binding protein 2""; gbkey ""Gene""; gene ""CRABP2""; gene_biotype ""protein_coding""; gene_synonym ""CRABP-II""; gene_synonym ""RBP6""; "
1	156767535	156800815	"gene_id ""PRCC""; transcript_id """"; db_xref ""GeneID:5546""; db_xref ""HGNC:HGNC:9343""; db_xref ""MIM:179755""; description ""proline rich mitotic checkpoint control factor""; gbkey ""Gene""; gene ""PRCC""; gene_biotype ""protein_coding""; gene_synonym ""RCCP1""; gene_synonym ""TPRC""; "
1	156815750	156881850	"gene_id ""NTRK1""; transcript_id """"; db_xref ""GeneID:4914""; db_xref ""HGNC:HGNC:8031""; db_xref ""MIM:191315""; description ""neurotrophic receptor tyrosine kinase 1""; gbkey ""Gene""; gene ""NTRK1""; gene_biotype ""protein_coding""; gene_synonym ""MTC""; gene_synonym ""p140-TrkA""; gene_synonym ""TRK""; gene_synonym ""Trk-A""; gene_synonym ""TRK1""; gene_synonym ""TRKA""; "
1	156840063	156859117	"gene_id ""INSRR""; transcript_id """"; db_xref ""GeneID:3645""; db_xref ""HGNC:HGNC:6093""; db_xref ""MIM:147671""; description ""insulin receptor related receptor""; gbkey ""Gene""; gene ""INSRR""; gene_biotype ""protein_coding""; gene_synonym ""IRR""; "
1	157092043	157099808	"gene_id ""ETV3L""; transcript_id """"; db_xref ""GeneID:440695""; db_xref ""HGNC:HGNC:33834""; description ""ETS variant transcription factor 3 like""; gbkey ""Gene""; gene ""ETV3L""; gene_biotype ""protein_coding""; "
1	158127287	158128301	"gene_id ""SMIM42""; transcript_id """"; db_xref ""GeneID:117981789""; db_xref ""HGNC:HGNC:55000""; description ""small integral membrane protein 42""; gbkey ""Gene""; gene ""SMIM42""; gene_biotype ""protein_coding""; "
1	158398522	158399466	"gene_id ""OR10T2""; transcript_id """"; db_xref ""GeneID:128360""; db_xref ""HGNC:HGNC:14816""; description ""olfactory receptor family 10 subfamily T member 2""; gbkey ""Gene""; gene ""OR10T2""; gene_biotype ""protein_coding""; gene_synonym ""OR1-3""; "
1	158418210	158426237	"gene_id ""OR10K2""; transcript_id """"; db_xref ""GeneID:391107""; db_xref ""HGNC:HGNC:14826""; description ""olfactory receptor family 10 subfamily K member 2""; gbkey ""Gene""; gene ""OR10K2""; gene_biotype ""protein_coding""; gene_synonym ""OR1-4""; "
1	158461834	158467458	"gene_id ""OR10K1""; transcript_id """"; db_xref ""GeneID:391109""; db_xref ""HGNC:HGNC:14693""; description ""olfactory receptor family 10 subfamily K member 1""; gbkey ""Gene""; gene ""OR10K1""; gene_biotype ""protein_coding""; gene_synonym ""OR1-6""; "
1	158472220	158480936	"gene_id ""OR10R2""; transcript_id """"; db_xref ""GeneID:343406""; db_xref ""HGNC:HGNC:14820""; description ""olfactory receptor family 10 subfamily R member 2""; gbkey ""Gene""; gene ""OR10R2""; gene_biotype ""protein_coding""; gene_synonym ""OR1-8""; gene_synonym ""OR10R2Q""; "
1	158544550	158554405	"gene_id ""OR6Y1""; transcript_id """"; db_xref ""GeneID:391112""; db_xref ""HGNC:HGNC:14823""; description ""olfactory receptor family 6 subfamily Y member 1""; gbkey ""Gene""; gene ""OR6Y1""; gene_biotype ""protein_coding""; gene_synonym ""OR1-11""; gene_synonym ""OR6Y2""; "
1	158560606	158570580	"gene_id ""OR6P1""; transcript_id """"; db_xref ""GeneID:128366""; db_xref ""HGNC:HGNC:15036""; description ""olfactory receptor family 6 subfamily P member 1""; gbkey ""Gene""; gene ""OR6P1""; gene_biotype ""protein_coding""; "
1	158578919	158579899	"gene_id ""OR10X1""; transcript_id """"; db_xref ""GeneID:128367""; db_xref ""HGNC:HGNC:14995""; description ""olfactory receptor family 10 subfamily X member 1""; gbkey ""Gene""; gene ""OR10X1""; gene_biotype ""protein_coding""; gene_synonym ""OR1-13""; gene_synonym ""OR1-14""; gene_synonym ""OR10X1P""; "
1	158605268	158612514	"gene_id ""OR10Z1""; transcript_id """"; db_xref ""GeneID:128368""; db_xref ""HGNC:HGNC:14996""; description ""olfactory receptor family 10 subfamily Z member 1""; gbkey ""Gene""; gene ""OR10Z1""; gene_biotype ""protein_coding""; gene_synonym ""OR1-15""; "
1	158699678	158700652	"gene_id ""OR6K2""; transcript_id """"; db_xref ""GeneID:81448""; db_xref ""HGNC:HGNC:15029""; description ""olfactory receptor family 6 subfamily K member 2""; gbkey ""Gene""; gene ""OR6K2""; gene_biotype ""protein_coding""; gene_synonym ""OR1-17""; "
1	158754720	158755891	"gene_id ""OR6K6""; transcript_id """"; db_xref ""GeneID:128371""; db_xref ""HGNC:HGNC:15033""; description ""olfactory receptor family 6 subfamily K member 6""; gbkey ""Gene""; gene ""OR6K6""; gene_biotype ""protein_coding""; gene_synonym ""OR1-21""; "
1	158774222	158781204	"gene_id ""OR6N2""; transcript_id """"; db_xref ""GeneID:81442""; db_xref ""HGNC:HGNC:15035""; description ""olfactory receptor family 6 subfamily N member 2""; gbkey ""Gene""; gene ""OR6N2""; gene_biotype ""protein_coding""; gene_synonym ""OR1-23""; "
1	158831351	158849502	"gene_id ""MNDA""; transcript_id """"; db_xref ""GeneID:4332""; db_xref ""HGNC:HGNC:7183""; db_xref ""MIM:159553""; description ""myeloid cell nuclear differentiation antigen""; gbkey ""Gene""; gene ""MNDA""; gene_biotype ""protein_coding""; gene_synonym ""PYHIN3""; "
1	158999971	159002751	"gene_id ""PYDC5""; transcript_id """"; db_xref ""GeneID:107181291""; db_xref ""HGNC:HGNC:53781""; description ""pyrin domain containing 5""; gbkey ""Gene""; gene ""PYDC5""; gene_biotype ""protein_coding""; gene_synonym ""POP3""; "
1	159204875	159206500	"gene_id ""ACKR1""; transcript_id """"; db_xref ""GeneID:2532""; db_xref ""HGNC:HGNC:4035""; db_xref ""MIM:613665""; description ""atypical chemokine receptor 1 (Duffy blood group)""; gbkey ""Gene""; gene ""ACKR1""; gene_biotype ""protein_coding""; gene_synonym ""CCBP1""; gene_synonym ""CD234""; gene_synonym ""DARC""; gene_synonym ""DARC/ACKR1""; gene_synonym ""Dfy""; gene_synonym ""FY""; gene_synonym ""GPD""; gene_synonym ""GpFy""; gene_synonym ""WBCQ1""; "
1	159283575	159308202	"gene_id ""FCER1A""; transcript_id """"; db_xref ""GeneID:2205""; db_xref ""HGNC:HGNC:3609""; db_xref ""MIM:147140""; description ""Fc epsilon receptor Ia""; gbkey ""Gene""; gene ""FCER1A""; gene_biotype ""protein_coding""; gene_synonym ""FCE1A""; gene_synonym ""FcERI""; gene_synonym ""FCERIA""; "
1	159535078	159536007	"gene_id ""OR10J5""; transcript_id """"; db_xref ""GeneID:127385""; db_xref ""HGNC:HGNC:14993""; db_xref ""MIM:619546""; description ""olfactory receptor family 10 subfamily J member 5""; gbkey ""Gene""; gene ""OR10J5""; gene_biotype ""protein_coding""; gene_synonym ""MOR23""; gene_synonym ""OLFR16""; gene_synonym ""OR1-28""; "
1	159587826	159588865	"gene_id ""APCS""; transcript_id """"; db_xref ""GeneID:325""; db_xref ""HGNC:HGNC:584""; db_xref ""MIM:104770""; description ""amyloid P component, serum""; gbkey ""Gene""; gene ""APCS""; gene_biotype ""protein_coding""; gene_synonym ""HEL-S-92n""; gene_synonym ""PTX2""; gene_synonym ""SAP""; "
1	159712289	159714589	"gene_id ""CRP""; transcript_id """"; db_xref ""GeneID:1401""; db_xref ""HGNC:HGNC:2367""; db_xref ""MIM:123260""; description ""C-reactive protein""; gbkey ""Gene""; gene ""CRP""; gene_biotype ""protein_coding""; gene_synonym ""PTX1""; "
1	159780962	159782543	"gene_id ""DUSP23""; transcript_id """"; db_xref ""GeneID:54935""; db_xref ""HGNC:HGNC:21480""; db_xref ""MIM:618361""; description ""dual specificity phosphatase 23""; gbkey ""Gene""; gene ""DUSP23""; gene_biotype ""protein_coding""; gene_synonym ""DUSP25""; gene_synonym ""LDP-3""; gene_synonym ""LDP3""; gene_synonym ""MOSP""; gene_synonym ""VHZ""; "
1	159854316	159862657	"gene_id ""VSIG8""; transcript_id """"; db_xref ""GeneID:391123""; db_xref ""HGNC:HGNC:32063""; description ""V-set and immunoglobulin domain containing 8""; gbkey ""Gene""; gene ""VSIG8""; gene_biotype ""protein_coding""; "
1	159872364	159900165	"gene_id ""CFAP45""; transcript_id """"; db_xref ""GeneID:25790""; db_xref ""HGNC:HGNC:17229""; db_xref ""MIM:605152""; description ""cilia and flagella associated protein 45""; gbkey ""Gene""; gene ""CFAP45""; gene_biotype ""protein_coding""; gene_synonym ""CCDC19""; gene_synonym ""HTX11""; gene_synonym ""NESG1""; "
1	159918111	159925507	"gene_id ""TAGLN2""; transcript_id """"; db_xref ""GeneID:8407""; db_xref ""HGNC:HGNC:11554""; db_xref ""MIM:604634""; description ""transgelin 2""; gbkey ""Gene""; gene ""TAGLN2""; gene_biotype ""protein_coding""; gene_synonym ""HA1756""; "
1	159927041	159945613	"gene_id ""IGSF9""; transcript_id """"; db_xref ""GeneID:57549""; db_xref ""HGNC:HGNC:18132""; db_xref ""MIM:609738""; description ""immunoglobulin superfamily member 9""; gbkey ""Gene""; gene ""IGSF9""; gene_biotype ""protein_coding""; gene_synonym ""FP18798""; gene_synonym ""IGSF9A""; gene_synonym ""Nrt1""; "
1	160024953	160031990	"gene_id ""PIGM""; transcript_id """"; db_xref ""GeneID:93183""; db_xref ""HGNC:HGNC:18858""; db_xref ""MIM:610273""; description ""phosphatidylinositol glycan anchor biosynthesis class M""; gbkey ""Gene""; gene ""PIGM""; gene_biotype ""protein_coding""; gene_synonym ""GPI-MT-I""; "
1	160037467	160070160	"gene_id ""KCNJ10""; transcript_id """"; db_xref ""GeneID:3766""; db_xref ""HGNC:HGNC:6256""; db_xref ""MIM:602208""; description ""potassium inwardly rectifying channel subfamily J member 10""; gbkey ""Gene""; gene ""KCNJ10""; gene_biotype ""protein_coding""; gene_synonym ""BIRK-10""; gene_synonym ""KCNJ13-PEN""; gene_synonym ""KIR1.2""; gene_synonym ""KIR4.1""; gene_synonym ""SESAME""; "
1	160190575	160201886	"gene_id ""CASQ1""; transcript_id """"; db_xref ""GeneID:844""; db_xref ""HGNC:HGNC:1512""; db_xref ""MIM:114250""; description ""calsequestrin 1""; gbkey ""Gene""; gene ""CASQ1""; gene_biotype ""protein_coding""; gene_synonym ""CASQ""; gene_synonym ""PDIB1""; gene_synonym ""VMCQA""; "
1	160215720	160262549	"gene_id ""DCAF8""; transcript_id """"; db_xref ""GeneID:50717""; db_xref ""HGNC:HGNC:24891""; db_xref ""MIM:615820""; description ""DDB1 and CUL4 associated factor 8""; gbkey ""Gene""; gene ""DCAF8""; gene_biotype ""protein_coding""; gene_synonym ""GAN2""; gene_synonym ""H326""; gene_synonym ""WDR42A""; "
1	160276807	160285151	"gene_id ""PEX19""; transcript_id """"; db_xref ""GeneID:5824""; db_xref ""HGNC:HGNC:9713""; db_xref ""MIM:600279""; description ""peroxisomal biogenesis factor 19""; gbkey ""Gene""; gene ""PEX19""; gene_biotype ""protein_coding""; gene_synonym ""D1S2223E""; gene_synonym ""HK33""; gene_synonym ""PBD12A""; gene_synonym ""PMP1""; gene_synonym ""PMPI""; gene_synonym ""PXF""; gene_synonym ""PXMP1""; "
1	160288594	160343250	"gene_id ""COPA""; transcript_id """"; db_xref ""GeneID:1314""; db_xref ""HGNC:HGNC:2230""; db_xref ""MIM:601924""; description ""COPI coat complex subunit alpha""; gbkey ""Gene""; gene ""COPA""; gene_biotype ""protein_coding""; gene_synonym ""AILJK""; gene_synonym ""alpha-COP""; gene_synonym ""HEP-COP""; "
1	160367071	160372846	"gene_id ""NHLH1""; transcript_id """"; db_xref ""GeneID:4807""; db_xref ""HGNC:HGNC:7817""; db_xref ""MIM:162360""; description ""nescient helix-loop-helix 1""; gbkey ""Gene""; gene ""NHLH1""; gene_biotype ""protein_coding""; gene_synonym ""bHLHa35""; gene_synonym ""HEN1""; gene_synonym ""NSCL""; gene_synonym ""NSCL1""; "
1	160876540	160885180	"gene_id ""ITLN1""; transcript_id """"; db_xref ""GeneID:55600""; db_xref ""HGNC:HGNC:18259""; db_xref ""MIM:609873""; description ""intelectin 1""; gbkey ""Gene""; gene ""ITLN1""; gene_biotype ""protein_coding""; gene_synonym ""hIntL""; gene_synonym ""HL-1""; gene_synonym ""HL1""; gene_synonym ""INTL""; gene_synonym ""ITLN""; gene_synonym ""LFR""; gene_synonym ""omentin""; "
1	160995211	161021152	"gene_id ""F11R""; transcript_id """"; db_xref ""GeneID:50848""; db_xref ""HGNC:HGNC:14685""; db_xref ""MIM:605721""; description ""F11 receptor""; gbkey ""Gene""; gene ""F11R""; gene_biotype ""protein_coding""; gene_synonym ""CD321""; gene_synonym ""JAM""; gene_synonym ""JAM1""; gene_synonym ""JAMA""; gene_synonym ""JCAM""; gene_synonym ""KAT""; gene_synonym ""PAM-1""; "
1	161037631	161038964	"gene_id ""TSTD1""; transcript_id """"; db_xref ""GeneID:100131187""; db_xref ""HGNC:HGNC:35410""; db_xref ""MIM:616041""; description ""thiosulfate sulfurtransferase like domain containing 1""; gbkey ""Gene""; gene ""TSTD1""; gene_biotype ""protein_coding""; gene_synonym ""KAT""; gene_synonym ""TST""; "
1	161098361	161100346	"gene_id ""KLHDC9""; transcript_id """"; db_xref ""GeneID:126823""; db_xref ""HGNC:HGNC:28489""; db_xref ""MIM:617375""; description ""kelch domain containing 9""; gbkey ""Gene""; gene ""KLHDC9""; gene_biotype ""protein_coding""; gene_synonym ""KARCA1""; "
1	161215295	161219245	"gene_id ""FCER1G""; transcript_id """"; db_xref ""GeneID:2207""; db_xref ""HGNC:HGNC:3611""; db_xref ""MIM:147139""; description ""Fc epsilon receptor Ig""; gbkey ""Gene""; gene ""FCER1G""; gene_biotype ""protein_coding""; gene_synonym ""FCRG""; "
1	161222292	161223628	"gene_id ""APOA2""; transcript_id """"; db_xref ""GeneID:336""; db_xref ""HGNC:HGNC:601""; db_xref ""MIM:107670""; description ""apolipoprotein A2""; gbkey ""Gene""; gene ""APOA2""; gene_biotype ""protein_coding""; gene_synonym ""Apo-AII""; gene_synonym ""ApoA-II""; gene_synonym ""apoAII""; "
1	161314381	161375340	"gene_id ""SDHC""; transcript_id """"; db_xref ""GeneID:6391""; db_xref ""HGNC:HGNC:10682""; db_xref ""MIM:602413""; description ""succinate dehydrogenase complex subunit C""; gbkey ""Gene""; gene ""SDHC""; gene_biotype ""protein_coding""; gene_synonym ""CYB560""; gene_synonym ""CYBL""; gene_synonym ""PGL3""; gene_synonym ""QPS1""; gene_synonym ""SDH3""; "
1	161364733	161367876	"gene_id ""CFAP126""; transcript_id """"; db_xref ""GeneID:257177""; db_xref ""HGNC:HGNC:32325""; db_xref ""MIM:616119""; description ""cilia and flagella associated protein 126""; gbkey ""Gene""; gene ""CFAP126""; gene_biotype ""protein_coding""; gene_synonym ""C1orf192""; gene_synonym ""Flattop""; gene_synonym ""Fltp""; "
1	161524540	161526894	"gene_id ""HSPA6""; transcript_id """"; db_xref ""GeneID:3310""; db_xref ""HGNC:HGNC:5239""; db_xref ""MIM:140555""; description ""heat shock protein family A (Hsp70) member 6""; gbkey ""Gene""; gene ""HSPA6""; gene_biotype ""protein_coding""; gene_synonym ""HSP70B'""; "
1	161623196	161631963	"gene_id ""FCGR3B""; transcript_id """"; db_xref ""GeneID:2215""; db_xref ""HGNC:HGNC:3620""; db_xref ""MIM:610665""; description ""Fc gamma receptor IIIb""; gbkey ""Gene""; gene ""FCGR3B""; gene_biotype ""protein_coding""; gene_synonym ""CD16""; gene_synonym ""CD16-I""; gene_synonym ""CD16A""; gene_synonym ""CD16b""; gene_synonym ""FCG3""; gene_synonym ""FCGR3""; gene_synonym ""FCGR3A""; gene_synonym ""FCR-10""; gene_synonym ""FCRIII""; gene_synonym ""FCRIIIb""; "
1	161721544	161728143	"gene_id ""FCRLB""; transcript_id """"; db_xref ""GeneID:127943""; db_xref ""HGNC:HGNC:26431""; db_xref ""MIM:609251""; description ""Fc receptor like B""; gbkey ""Gene""; gene ""FCRLB""; gene_biotype ""protein_coding""; gene_synonym ""FCRL2""; gene_synonym ""FCRLM2""; gene_synonym ""FCRLY""; gene_synonym ""FcRY""; gene_synonym ""FREB-2""; gene_synonym ""FREB2""; "
